V1,V2,V3b,PapIV,KIC,HB,DV,Per,e_Per,BJD0,e_BJD0,Morph,GLON,GLAT,Kpmag,Teff,SC,LC,TS,Simbad,_RA.icrs,_DE.icrs
0.0,0.0,1.0,1.0,06929869,0.0,b'',0.283692,2e-07,55000.093721,0.015835,0.96,72.6536,16.4882,15.536,4992.0,b'False',b'LC',b'TS',b'Simbad',284.9423,42.4373
0.0,0.0,1.0,1.0,07440742,0.0,b'',0.2839922,2e-07,54949.928411,0.013575,0.73,74.8861,12.965,11.831,4834.0,b'False',b'LC',b'TS',b'Simbad',290.5137,43.0098
0.0,0.0,1.0,1.0,09533706,0.0,b'',0.2841181,3e-07,55002.123818,0.016446,0.78,79.1668,11.6515,15.431,5675.0,b'False',b'LC',b'TS',b'Simbad',294.7608,46.185
0.0,0.0,1.0,1.0,04241946,0.0,b'',0.284384,2e-07,54999.914195,0.0162,0.75,69.6698,15.3414,15.795,4663.0,b'False',b'LC',b'TS',b'Simbad',284.9023,39.3474
1.0,1.0,1.0,1.0,11405559,0.0,b'',0.2849367,2e-07,54964.84459,0.015735,0.75,81.5037,13.9368,13.692,5232.0,b'False',b'LC',b'TS',b'Simbad',293.2253,49.2426
0.0,0.0,1.0,1.0,08677949,0.0,b'',0.2849507,2e-07,55001.951829,0.016588,0.93,75.4926,16.1422,15.898,4819.0,b'False',b'LC',b'TS',b'Simbad',286.8066,44.8298
1.0,1.0,1.0,1.0,11036301,0.0,b'',0.2852372,2e-07,54964.715182,0.016297,0.95,81.3669,12.6758,15.121,4708.0,b'False',b'LC',b'TS',b'Simbad',294.8571,48.5662
1.0,1.0,1.0,1.0,07367833,0.0,b'',0.2861988,2e-07,54964.861266,0.016739,0.77,75.7316,11.0716,15.342,5799.0,b'False',b'LC',b'TS',b'Simbad',293.3347,42.922
1.0,1.0,1.0,1.0,05459373,0.0,b'',0.2866088,2e-07,54964.670887,0.016763,0.97,74.2706,8.9935,15.091,4982.0,b'False',b'LC',b'TS',b'Simbad',294.913,40.6849
1.0,1.0,1.0,1.0,11444780,0.0,b'',0.2867135,2e-07,54964.58988,0.014005,0.73,79.6611,18.5049,15.732,4566.0,b'False',b'LC',b'TS',b'Simbad',285.711,49.397
1.0,1.0,1.0,1.0,08280135,0.0,b'',0.286885,2e-07,54964.797973,0.016203,0.97,73.8044,18.5696,15.653,5317.0,b'False',b'LC',b'TS',b'Simbad',282.8138,44.2091
0.0,0.0,1.0,1.0,04073678,0.0,b'',0.2882443,2.7e-06,54927.892568,0.009519,0.67,73.1669,7.795,15.447,5763.0,b'False',b'LC',b'TS',b'Simbad',295.6064,39.1533
1.0,1.0,1.0,1.0,11341950,0.0,b'',0.2883712,2e-07,54964.806734,0.015854,0.74,79.8505,17.4823,14.924,5511.0,b'False',b'LC',b'TS',b'Simbad',287.2742,49.1996
1.0,1.0,1.0,1.0,05699617,0.0,b'',0.2889166,2e-07,54964.792095,0.016878,0.77,72.8265,12.4827,14.971,4817.0,b'False',b'LC',b'TS',b'Simbad',289.95,40.9866
1.0,1.0,1.0,1.0,06467389,0.0,b'',0.288976,2e-07,54953.686178,0.017779,0.79,76.6095,7.3213,13.132,5183.0,b'False',b'LC',b'TS',b'Simbad',298.3583,41.8915
1.0,1.0,1.0,1.0,09882280,0.0,b'',0.289075,2e-07,54964.87713,0.015868,0.77,77.6393,16.3034,14.516,5343.0,b'False',b'LC',b'TS',b'Simbad',287.7227,46.7962
1.0,1.0,1.0,1.0,04758092,0.0,b'',0.289166,2e-07,54964.779256,0.016704,0.9,73.5467,8.6477,15.42,5682.0,b'False',b'LC',b'TS',b'Simbad',294.8684,39.8911
0.0,0.0,1.0,1.0,09664382,0.0,b'',0.290754,4e-07,54999.946674,0.041055,0.75,80.162,10.099,16.584,4936.0,b'False',b'LC',b'TS',b'Simbad',297.407,46.3162
1.0,1.0,1.0,1.0,11295026,0.0,b'',0.2908549,2e-07,54953.888646,0.017971,0.9,80.6304,15.2738,12.81,4988.0,b'False',b'LC',b'TS',b'Simbad',290.8284,49.0356
1.0,1.0,1.0,1.0,10322582,0.0,b'',0.2912692,2e-07,54964.559511,0.017759,0.88,77.243,19.2051,14.795,5806.0,b'False',b'LC',b'TS',b'Simbad',283.5412,47.485
1.0,1.0,1.0,1.0,06128248,0.0,b'',0.2917436,2e-07,54964.750595,0.017248,0.76,74.3653,10.4322,15.166,4867.0,b'False',b'LC',b'TS',b'Simbad',293.2806,41.4357
1.0,1.0,1.0,1.0,05008287,0.0,b'',0.2918775,2e-07,54964.561803,0.017328,0.94,72.3917,11.4344,15.313,5881.0,b'False',b'LC',b'TS',b'Simbad',290.9524,40.15
1.0,1.0,1.0,1.0,11135978,0.0,b'',0.2920594,2e-07,54953.926345,0.015543,0.75,80.3893,15.0164,12.331,5004.0,b'False',b'LC',b'TS',b'Simbad',291.0412,48.7181
1.0,1.0,1.0,1.0,04661397,0.0,b'',0.2923249,2e-07,54964.689325,0.018429,0.92,72.9406,9.4186,15.373,5546.0,b'False',b'LC',b'TS',b'Simbad',293.6167,39.7235
1.0,1.0,1.0,1.0,09995981,0.0,b'',0.2932666,2e-07,54964.846777,0.018254,0.87,76.8345,18.7941,15.585,5328.0,b'False',b'LC',b'TS',b'Simbad',283.9186,46.9826
1.0,1.0,1.0,0.0,10847118,0.0,b'',0.2935526,2e-07,54964.702947,0.017923,0.82,78.3196,18.6759,13.965,5528.0,b'False',b'LC',b'TS',b'Simbad',284.7985,48.2634
1.0,1.0,1.0,1.0,03730067,0.0,b'',0.2940786,2e-07,54964.887243,0.00979,0.62,69.5233,14.5179,14.61,4099.0,b'True',b'LC',b'TS',b'Simbad',285.8077,38.8948
1.0,1.0,1.0,1.0,03454864,0.0,b'',0.2941204,2e-07,54964.780262,0.013257,0.69,72.0952,8.4468,13.731,5791.0,b'False',b'LC',b'TS',b'Simbad',294.2215,38.5311
1.0,1.0,1.0,1.0,09145846,0.0,b'',0.2944796,2e-07,54964.702271,0.01615,0.96,76.5121,15.7682,15.161,4745.0,b'False',b'LC',b'TS',b'Simbad',287.8324,45.5903
1.0,1.0,1.0,1.0,12153332,0.0,b'',0.2946266,2e-07,54953.871096,0.016708,0.88,81.5358,17.6787,13.077,5367.0,b'False',b'LC',b'TS',b'Simbad',287.9058,50.7664
1.0,1.0,1.0,1.0,02302092,0.0,b'',0.2946734,2e-07,54964.690581,0.025649,0.88,70.2621,10.1328,14.44,5245.0,b'False',b'LC',b'TS',b'Simbad',291.2621,37.698
1.0,1.0,1.0,1.0,04950505,0.0,b'',0.2948091,2e-07,54964.865804,0.019584,0.83,74.9806,6.5162,14.689,5625.0,b'False',b'LC',b'TS',b'Simbad',298.2024,40.089
0.0,0.0,1.0,1.0,05543482,0.0,b'',0.2948275,2e-07,55000.186215,0.017215,0.8,74.2128,9.1957,15.734,5156.0,b'False',b'LC',b'TS',b'Simbad',294.6423,40.7299
1.0,1.0,1.0,1.0,10123627,0.0,b'',0.2949393,2e-07,54964.807405,0.017639,0.96,77.005,18.8392,15.498,4454.0,b'False',b'LC',b'TS',b'Simbad',283.9371,47.1497
0.0,0.0,1.0,1.0,09665086,0.0,b'',0.2965356,2e-07,55000.079903,0.012011,0.69,80.3021,10.0094,13.877,,b'False',b'LC',b'TS',b'Simbad',297.6175,46.3934
1.0,1.0,1.0,1.0,11244501,0.0,b'',0.2966763,2e-07,54953.815356,0.015727,0.89,80.8848,14.5094,9.849,5151.0,b'True',b'LC',b'TS',b'Simbad',292.044,48.9436
1.0,1.0,1.0,1.0,07884426,0.0,b'',0.2967316,2e-07,54964.67495,0.016277,0.95,75.213,13.8958,15.113,5285.0,b'False',b'LC',b'TS',b'Simbad',289.5349,43.6887
0.0,0.0,1.0,1.0,07740566,0.0,b'',0.2970627,2e-07,55113.454311,0.017385,0.81,74.1432,15.6199,15.611,5526.0,b'False',b'LC',b'TS',b'Simbad',286.7831,43.4308
1.0,1.0,1.0,1.0,02715007,0.0,b'',0.2971105,2e-07,54964.782119,0.018796,0.87,70.7132,9.8126,14.73,5598.0,b'False',b'LC',b'TS',b'Simbad',291.8771,37.9508
1.0,1.0,1.0,1.0,06471048,0.0,b'',0.297228,2e-07,54953.685654,0.018704,0.77,76.8469,6.7949,12.836,4850.0,b'False',b'LC',b'TS',b'Simbad',299.128,41.8283
0.0,0.0,1.0,1.0,06046061,0.0,b'',0.2972557,2e-07,54919.45441,0.015453,0.7,74.1341,10.6042,14.988,4563.0,b'False',b'LC',b'TS',b'Simbad',292.9388,41.3114
1.0,1.0,1.0,1.0,07130044,0.0,b'',0.297665,2e-07,54964.695612,0.016644,0.76,76.1721,9.6928,14.302,5047.0,b'False',b'LC',b'TS',b'Simbad',295.274,42.669
1.0,1.0,1.0,1.0,05557368,0.0,b'',0.2979309,2e-07,54953.768264,0.017859,0.93,75.3927,7.1645,12.65,5143.0,b'False',b'LC',b'TS',b'Simbad',297.7348,40.7679
1.0,1.0,1.0,1.0,07941050,0.0,b'',0.2979811,2e-07,54964.782894,0.018792,0.86,73.5165,18.1038,14.981,5069.0,b'False',b'LC',b'TS',b'Simbad',283.2888,43.7909
0.0,0.0,1.0,1.0,10149237,0.0,b'',0.2979959,2e-07,54951.244018,0.015818,0.93,80.0792,12.0526,15.183,5013.0,b'False',b'LC',b'TS',b'Simbad',294.8348,47.1625
1.0,1.0,1.0,1.0,10880490,0.0,b'',0.2980053,2e-07,54964.857887,0.016751,0.75,82.2853,10.2966,15.239,5807.0,b'False',b'LC',b'TS',b'Simbad',298.6566,48.2365
0.0,0.0,1.0,1.0,04651526,0.0,b'',0.2981451,3.3e-06,54999.972379,0.017436,0.95,71.9707,11.4159,14.754,6241.0,b'False',b'LC',b'TS',b'Simbad',290.7385,39.7708
0.0,0.0,1.0,1.0,05617953,0.0,b'',0.298696,2e-07,55002.067477,0.016044,0.76,73.0955,11.5756,15.885,5289.0,b'False',b'LC',b'TS',b'Simbad',291.1828,40.8318
1.0,1.0,1.0,1.0,11604958,0.0,b'',0.2989297,2e-07,54964.653176,0.01514,0.73,80.6097,16.8182,13.935,5286.0,b'False',b'LC',b'TS',b'Simbad',288.6374,49.6247
1.0,1.0,1.0,1.0,05961327,0.0,b'',0.299202,2e-07,54964.708008,0.015779,0.76,73.8531,11.1144,15.417,4842.0,b'False',b'LC',b'TS',b'Simbad',292.167,41.2942
1.0,1.0,1.0,1.0,11127048,0.0,b'',0.2993229,2e-07,54964.78619,0.016569,0.94,79.0964,18.0611,15.221,5448.0,b'False',b'LC',b'TS',b'Simbad',286.0569,48.739
1.0,1.0,1.0,1.0,08309175,0.0,b'',0.2995914,2e-07,54964.74857,0.016805,0.93,77.5362,10.5035,15.28,5473.0,b'False',b'LC',b'TS',b'Simbad',295.1559,44.2353
1.0,1.0,1.0,1.0,11496078,0.0,b'',0.2997192,2e-07,54953.599863,0.018848,0.88,79.6213,18.6903,13.475,5891.0,b'True',b'LC',b'TS',b'Simbad',285.4236,49.4259
0.0,0.0,1.0,1.0,04036687,0.0,b'',0.2997993,3.3e-06,55000.292216,0.018135,0.89,69.4926,15.2248,15.22,6200.0,b'False',b'LC',b'TS',b'Simbad',284.9557,39.1447
0.0,1.0,1.0,1.0,05881838,0.0,b'',0.3003313,2e-07,55005.795225,0.01591,0.73,74.1895,10.1299,14.737,5093.0,b'False',b'LC',b'TS',b'Simbad',293.5331,41.1436
0.0,0.0,1.0,1.0,02996347,0.0,b'',0.3010109,2e-07,55002.146322,0.018906,0.9,71.2994,9.2171,15.448,5445.0,b'False',b'LC',b'TS',b'Simbad',292.8852,38.1938
1.0,1.0,1.0,1.0,07597095,0.0,b'',0.3012058,2e-07,54964.709147,0.016177,0.76,74.3288,14.6371,14.199,4915.0,b'False',b'LC',b'TS',b'Simbad',288.1216,43.208
1.0,1.0,1.0,1.0,11716688,0.0,b'',0.3012184,2e-07,54964.845939,0.015958,0.93,82.2529,13.8121,13.647,5130.0,b'False',b'LC',b'TS',b'Simbad',293.8852,49.8436
1.0,1.0,1.0,1.0,09274472,0.0,b'',0.3020905,2e-07,54964.726022,0.019634,0.9,77.0242,15.0968,13.919,5112.0,b'False',b'LC',b'TS',b'Simbad',288.9943,45.7791
1.0,1.0,1.0,1.0,04074708,0.0,b'',0.3021166,2e-07,54964.856673,0.016123,0.74,73.22,7.6524,15.37,5308.0,b'False',b'LC',b'TS',b'Simbad',295.8001,39.1305
1.0,1.0,1.0,1.0,08394040,0.0,b'',0.3021265,2e-07,54964.878453,0.018159,0.79,79.4682,7.3569,14.457,5697.0,b'False',b'LC',b'TS',b'Simbad',300.2956,44.3495
0.0,0.0,1.0,1.0,08625469,0.0,b'',0.3022458,3.5e-06,55000.520801,0.017512,0.78,76.9634,12.7073,17.658,5298.0,b'False',b'LC',b'TS',b'Simbad',292.044,44.7279
0.0,0.0,1.0,1.0,09161428,0.0,b'',0.3025934,3e-07,55002.082455,0.016027,0.92,78.4411,11.5496,15.119,5535.0,b'False',b'LC',b'TS',b'Simbad',294.4247,45.506
1.0,1.0,1.0,1.0,08298344,0.0,b'',0.3028751,2e-07,54964.796026,0.01484,0.93,76.2502,12.9744,15.354,5023.0,b'False',b'LC',b'TS',b'Simbad',291.2858,44.2159
1.0,1.0,1.0,1.0,09948201,0.0,b'',0.303181,2e-07,54964.901895,0.016662,0.89,78.5058,14.5958,14.372,5791.0,b'False',b'LC',b'TS',b'Simbad',290.4988,46.885
1.0,1.0,1.0,1.0,04941060,0.0,b'',0.3034224,2e-07,54964.691063,0.016973,0.75,74.1958,7.8666,15.38,5197.0,b'False',b'LC',b'TS',b'Simbad',296.165,40.0801
1.0,1.0,1.0,1.0,10355671,0.0,b'',0.3036296,2e-07,54953.637054,0.015054,0.95,81.225,10.5992,13.599,5224.0,b'False',b'LC',b'TS',b'Simbad',297.5056,47.4734
1.0,1.0,1.0,1.0,07877062,0.0,b'',0.3036515,2e-07,54964.778743,0.017254,0.82,74.0539,16.2785,13.827,5484.0,b'False',b'LC',b'TS',b'Simbad',285.8987,43.6035
1.0,1.0,1.0,1.0,09470175,0.0,b'',0.3038318,2e-07,54964.841477,0.016501,0.77,78.7399,12.0749,15.347,5438.0,b'False',b'LC',b'TS',b'Simbad',293.9433,46.0047
1.0,1.0,1.0,1.0,03745184,0.0,b'',0.3042328,2e-07,54964.732045,0.013602,0.67,71.2244,10.8722,15.031,4607.0,b'False',b'LC',b'TS',b'Simbad',290.954,38.8742
0.0,0.0,1.0,1.0,07273033,0.0,b'',0.3050331,2e-07,55002.048055,0.016848,0.96,74.2812,13.9534,15.209,5443.0,b'False',b'LC',b'TS',b'Simbad',288.951,42.8883
1.0,1.0,1.0,1.0,10084115,0.0,b'',0.3056657,2e-07,54964.752203,0.019247,0.89,80.0664,11.7274,15.35,5524.0,b'False',b'LC',b'TS',b'Simbad',295.2509,47.0025
1.0,1.0,1.0,1.0,10395202,0.0,b'',0.3059446,2e-07,54964.643345,0.019503,0.81,78.3195,16.7308,14.705,5260.0,b'False',b'LC',b'TS',b'Simbad',287.5053,47.5618
1.0,1.0,1.0,0.0,11498689,0.0,b'',0.306306,2e-07,54964.607232,0.018114,0.77,79.9953,17.698,15.124,5271.0,b'False',b'LC',b'TS',b'Simbad',287.0435,49.4068
1.0,1.0,1.0,0.0,11395117,0.0,b'',0.3065169,2e-07,54964.845917,0.016364,0.74,79.9253,17.3186,14.993,4879.0,b'False',b'LC',b'TS',b'Simbad',287.5474,49.2057
1.0,1.0,1.0,1.0,06504095,0.0,b'',0.3067755,2e-07,54964.632606,0.015836,0.96,72.185,16.2917,14.842,5679.0,b'False',b'LC',b'TS',b'Simbad',284.9607,41.9469
1.0,1.0,1.0,1.0,11245381,0.0,b'',0.3069917,2e-07,54953.641745,0.016634,0.75,80.9843,14.239,12.858,5567.0,b'True',b'LC',b'TS',b'Simbad',292.479,48.9167
1.0,1.0,1.0,1.0,07773380,0.0,b'',0.3075778,2e-07,54964.888998,0.018767,0.94,77.8325,8.4374,14.475,5357.0,b'False',b'LC',b'TS',b'Simbad',297.8637,43.4981
1.0,1.0,1.0,1.0,10723143,0.0,b'',0.3076416,2e-07,54964.841306,0.018014,0.79,79.094,16.3014,15.495,5120.0,b'False',b'LC',b'TS',b'Simbad',288.5181,48.0847
1.0,1.0,1.0,1.0,05563814,0.0,b'',0.3082342,2e-07,54964.683004,0.019449,0.91,75.8647,6.2695,15.192,5032.0,b'False',b'LC',b'TS',b'Simbad',299.0669,40.721
0.0,0.0,1.0,1.0,10285661,0.0,b'',0.3082916,2e-07,55002.038068,0.018596,0.79,80.6725,11.3161,15.318,5733.0,b'False',b'LC',b'TS',b'Simbad',296.1926,47.3373
1.0,1.0,1.0,1.0,09245929,0.0,b'',0.3083748,2e-07,54964.742065,0.0162,0.94,80.7358,7.7496,15.538,5093.0,b'False',b'LC',b'TS',b'Simbad',300.7407,45.6278
1.0,1.0,1.0,1.0,05307780,0.0,b'',0.3088511,2e-07,54964.975035,0.018815,0.88,75.7369,5.9008,14.906,6075.0,b'False',b'LC',b'TS',b'Simbad',299.398,40.423
1.0,1.0,1.0,1.0,11305087,0.0,b'',0.3092669,2e-07,54964.836735,0.018609,0.79,82.0135,12.447,15.038,5512.0,b'False',b'LC',b'TS',b'Simbad',295.6021,49.0243
1.0,1.0,1.0,1.0,07035139,0.0,b'',0.3097412,2e-07,54964.871775,0.019909,0.8,75.0804,11.6151,15.48,5656.0,b'False',b'LC',b'TS',b'Simbad',292.2834,42.5946
0.0,0.0,1.0,1.0,04168013,0.0,b'',0.3108761,2e-07,55002.044137,0.019235,0.85,72.6863,8.9145,15.151,5421.0,b'False',b'LC',b'TS',b'Simbad',294.0434,39.2666
1.0,1.0,1.0,1.0,11151970,0.0,b'',0.3116291,2e-07,54954.067131,0.019744,0.88,82.4939,11.0325,13.071,5123.0,b'False',b'LC',b'TS',b'Simbad',297.8376,48.7742
1.0,1.0,1.0,1.0,11084647,0.0,b'',0.3116736,2e-07,54964.744983,0.019423,0.83,80.6139,14.3243,15.319,5392.0,b'False',b'LC',b'TS',b'Simbad',292.1311,48.6277
1.0,1.0,1.0,1.0,06265720,0.0,b'',0.3124277,2e-07,54964.727675,0.018912,0.93,71.6386,16.8421,14.823,5585.0,b'False',b'LC',b'TS',b'Simbad',284.0139,41.6656
1.0,1.0,1.0,1.0,11442348,0.0,b'',0.3128408,2e-07,54964.605336,0.016792,0.76,79.2501,19.4795,14.546,5301.0,b'False',b'LC',b'TS',b'Simbad',284.1002,49.3623
1.0,1.0,1.0,1.0,10801703,0.0,b'',0.3130925,2e-07,54964.827035,0.018377,0.85,80.5832,13.1805,14.38,5306.0,b'False',b'LC',b'TS',b'Simbad',293.6652,48.1075
1.0,1.0,1.0,1.0,06966265,0.0,b'',0.3134353,2e-07,54964.757106,0.016756,0.76,76.4156,8.766,14.55,5460.0,b'False',b'LC',b'TS',b'Simbad',296.5351,42.4372
1.0,1.0,1.0,1.0,11137143,0.0,b'',0.3135334,2e-07,54964.776698,0.018775,0.91,80.5699,14.6501,13.145,5895.0,b'False',b'LC',b'TS',b'Simbad',291.6562,48.7256
0.0,0.0,1.0,1.0,08029708,0.0,b'',0.3135574,3.7e-06,55000.601078,0.017044,0.75,76.1615,12.238,16.726,5226.0,b'False',b'LC',b'TS',b'Simbad',292.1563,43.8186
1.0,1.0,1.0,1.0,04569923,0.0,b'',0.3135835,2e-07,54964.657797,0.02061,0.82,72.9986,9.17,13.873,5557.0,b'False',b'LC',b'TS',b'Simbad',293.9374,39.6587
1.0,1.0,1.0,1.0,12071741,0.0,b'',0.3142642,2e-07,54964.817555,0.016178,0.94,83.6876,12.7169,14.818,5385.0,b'False',b'LC',b'TS',b'Simbad',296.395,50.5993
1.0,1.0,1.0,1.0,05283266,0.0,b'',0.3146487,2e-07,54964.67672,0.020068,0.8,73.742,9.3712,14.196,4921.0,b'False',b'LC',b'TS',b'Simbad',294.1517,40.4015
1.0,1.0,1.0,1.0,07821450,0.0,b'',0.3147619,2e-07,54964.681405,0.018496,0.81,75.6917,12.5692,14.937,5155.0,b'False',b'LC',b'TS',b'Simbad',291.4677,43.5499
1.0,1.0,1.0,1.0,10322296,0.0,b'',0.3150326,2e-07,54964.780304,0.02074,0.84,77.1587,19.2844,12.719,,b'False',b'LC',b'TS',b'Simbad',283.3913,47.4365
1.0,1.0,1.0,1.0,08545456,0.0,b'',0.3152045,2e-07,54953.665175,0.017205,0.77,74.8604,17.2092,11.724,7855.0,b'True',b'LC',b'TS',b'Simbad',285.0945,44.6663
1.0,1.0,1.0,1.0,05283839,0.0,b'',0.3152311,2e-07,54964.855369,0.019183,0.93,73.855,9.3,15.156,5906.0,b'False',b'LC',b'TS',b'Simbad',294.3029,40.4669
0.0,0.0,1.0,1.0,03353233,0.0,b'',0.3157777,2e-07,55002.057634,0.016595,0.75,72.0026,8.424,15.958,4586.0,b'False',b'LC',b'TS',b'Simbad',294.1921,38.4396
1.0,1.0,1.0,1.0,04249218,0.0,b'',0.3161948,2e-07,54964.857382,0.017148,0.76,70.5314,13.3383,13.858,5283.0,b'False',b'LC',b'TS',b'Simbad',287.7076,39.3135
1.0,1.0,1.0,1.0,06431545,0.0,b'',0.3168339,2e-07,54964.589641,0.019741,0.91,72.9127,14.2702,13.853,5459.0,b'False',b'LC',b'TS',b'Simbad',287.8285,41.805
1.0,1.0,1.0,1.0,07533807,0.0,b'',0.3168451,2e-07,54964.669469,0.017266,0.95,76.0344,11.0201,15.292,5571.0,b'False',b'LC',b'TS',b'Simbad',293.5819,43.1635
1.0,1.0,1.0,1.0,07953796,0.0,b'',0.3175482,2e-07,54964.843665,0.017543,0.94,75.2931,13.8434,15.779,5582.0,b'False',b'LC',b'TS',b'Simbad',289.6454,43.7379
1.0,1.0,1.0,1.0,03545476,0.0,b'',0.3176886,2e-07,54964.739951,0.01856,0.88,71.2651,10.2747,14.821,5319.0,b'False',b'LC',b'TS',b'Simbad',291.663,38.6441
1.0,1.0,1.0,1.0,09994475,0.0,b'',0.3184064,2e-07,54964.732027,0.017368,0.77,76.5591,19.3681,14.3,5646.0,b'False',b'LC',b'TS',b'Simbad',282.9984,46.9307
1.0,1.0,1.0,1.0,09347868,0.0,b'',0.31847,2e-07,54964.835249,0.018599,0.83,78.5947,11.9513,15.21,5575.0,b'False',b'LC',b'TS',b'Simbad',294.01,45.8223
0.0,0.0,1.0,1.0,09005043,0.0,b'',0.320238,3e-07,55002.139462,0.016323,0.72,75.3872,17.7544,15.779,5141.0,b'False',b'LC',b'TS',b'Simbad',284.6321,45.3317
1.0,1.0,1.0,1.0,11722816,0.0,b'',0.3203734,2e-07,54964.744235,0.020168,0.82,82.9951,12.2886,14.227,5885.0,b'False',b'LC',b'TS',b'Simbad',296.4984,49.8017
1.0,1.0,1.0,1.0,10032935,0.0,b'',0.320516,2e-07,54964.672349,0.017945,0.76,81.3594,9.3995,14.638,5806.0,b'False',b'LC',b'TS',b'Simbad',299.1404,46.9993
1.0,1.0,1.0,1.0,09145707,0.0,b'',0.3207706,2e-07,54964.766143,0.016639,0.75,76.4188,15.7951,14.75,5399.0,b'False',b'LC',b'TS',b'Simbad',287.7472,45.518
1.0,1.0,1.0,1.0,11303416,0.0,b'',0.3207842,2e-07,54964.927759,0.022983,0.94,81.8214,12.8743,15.023,4825.0,b'False',b'LC',b'TS',b'Simbad',294.8915,49.0513
1.0,1.0,1.0,1.0,02571439,0.0,b'',0.3209791,2e-07,54964.701572,0.018242,0.93,70.1227,10.7643,14.696,5046.0,b'False',b'LC',b'TS',b'Simbad',290.4691,37.8553
0.0,1.0,1.0,1.0,09181877,0.0,b'',0.3210098,2e-07,54953.793919,0.016609,0.75,80.5581,7.8076,11.698,4599.0,b'False',b'LC',b'TS',b'Simbad',300.5395,45.5073
0.0,0.0,1.0,0.0,05983351,0.0,b'',0.3211848,4e-07,55001.958846,0.017628,0.74,75.8175,7.4063,17.834,,b'False',b'LC',b'TS',b'Simbad',297.735,41.2537
1.0,1.0,1.0,1.0,09713664,0.0,b'',0.321236,2e-07,54964.675186,0.020448,0.89,78.9147,12.6935,14.803,5585.0,b'False',b'LC',b'TS',b'Simbad',293.2529,46.4332
1.0,1.0,1.0,1.0,07118656,0.0,b'',0.3213551,2e-07,54964.747849,0.019556,0.93,75.0526,11.7784,15.033,5271.0,b'False',b'LC',b'TS',b'Simbad',292.068,42.6424
1.0,1.0,1.0,1.0,08330092,0.0,b'',0.3217236,2e-07,54964.942348,0.019562,0.8,79.6051,6.9371,13.484,6902.0,b'True',b'LC',b'TS',b'Simbad',300.8953,44.2473
1.0,1.0,1.0,1.0,02854432,0.0,b'',0.3223256,2e-07,54964.880329,0.019925,0.93,70.8313,9.8809,14.922,5103.0,b'False',b'LC',b'TS',b'Simbad',291.8665,38.0855
1.0,1.0,1.0,1.0,09991887,0.0,b'',0.3223957,2e-07,54964.743878,0.070706,0.88,76.2362,20.4345,15.216,5198.0,b'False',b'LC',b'TS',b'Simbad',281.3759,46.9876
1.0,1.0,1.0,1.0,06061139,0.0,b'',0.3224413,2e-07,54964.913384,0.017958,0.76,75.5503,7.9831,15.232,5063.0,b'False',b'LC',b'TS',b'Simbad',296.8935,41.3082
1.0,1.0,1.0,1.0,04474193,0.0,b'',0.3225048,2e-07,54964.738944,0.021368,0.89,73.0192,8.9174,15.297,5319.0,b'False',b'LC',b'TS',b'Simbad',294.2396,39.5585
1.0,1.0,1.0,1.0,05984000,0.0,b'',0.3230583,2e-07,54964.653132,0.019863,0.82,75.8702,7.3069,14.431,5414.0,b'False',b'LC',b'TS',b'Simbad',297.8843,41.2495
0.0,0.0,1.0,1.0,07627059,0.0,b'',0.3236502,3e-07,55002.006219,0.019275,0.81,77.3117,8.7727,14.874,5754.0,b'False',b'LC',b'TS',b'Simbad',297.1141,43.2144
0.0,0.0,1.0,1.0,07199183,0.0,b'',0.324092,3e-07,55002.030763,0.026478,0.97,74.9747,12.2636,15.772,5462.0,b'False',b'LC',b'TS',b'Simbad',291.4289,42.7864
1.0,1.0,1.0,1.0,05195137,0.0,b'',0.324117,2e-07,54964.554051,0.017518,0.92,73.6355,9.3564,14.027,5381.0,b'False',b'LC',b'TS',b'Simbad',294.1046,40.3017
1.0,1.0,1.0,1.0,07280704,0.0,b'',0.3243504,2e-07,54953.70694,0.017682,0.93,74.9802,12.3099,13.057,5869.0,b'False',b'LC',b'TS',b'Simbad',291.3752,42.8113
1.0,1.0,1.0,1.0,08956957,0.0,b'',0.3243816,2e-07,54964.745506,0.018852,0.97,77.8846,12.133,13.978,6307.0,b'False',b'LC',b'TS',b'Simbad',293.3334,45.283
1.0,1.0,1.0,1.0,06264091,0.0,b'',0.3250179,2e-07,54964.640434,0.019803,0.97,71.408,17.3704,15.202,5680.0,b'False',b'LC',b'TS',b'Simbad',283.2479,41.6531
0.0,0.0,1.0,1.0,03439180,0.0,b'',0.3250651,3e-07,55002.039112,0.016434,0.76,70.6438,11.2759,14.366,5597.0,b'False',b'LC',b'TS',b'Simbad',290.1689,38.5392
0.0,0.0,1.0,1.0,07685689,0.0,b'',0.3251596,3e-07,55001.994674,0.018383,0.78,75.9854,11.5708,15.54,5677.0,b'False',b'LC',b'TS',b'Simbad',292.877,43.3687
0.0,0.0,1.0,1.0,05791886,0.0,b'',0.3251705,3e-07,54999.992375,0.018684,0.77,73.6178,11.0278,15.348,5647.0,b'False',b'LC',b'TS',b'Simbad',292.1331,41.0489
1.0,1.0,1.0,1.0,08555573,0.0,b'',0.3263619,2e-07,54964.830102,0.017713,0.96,76.2881,13.8812,14.534,5564.0,b'False',b'LC',b'TS',b'Simbad',290.1567,44.6324
